,Datetime,Tweet Id,Text
0,2022-05-25 16:44:35+00:00,1529503707943010305,RT @polimernews: #JUSTIN || அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் | #AirPorts | #Close | #Fuel | #SriLanka | https://t.co/CKGwVurgWm…
1,2022-05-25 16:40:59+00:00,1529502800665006080,"@NAR_Handle இலங்கையை விட பணமதிப்பு குறைவான நாடுகள்
#SriLanka #srilankatoday #ஶ்ரீலங்கா #srilankadaily… https://t.co/9anhkwDEN5"
2,2022-05-25 16:38:19+00:00,1529502130629136385,"@sunnewstamil இலங்கையை விட பணமதிப்பு குறைவான நாடுகள்
#SriLanka #srilankatoday #ஶ்ரீலங்கா #srilankadaily… https://t.co/zdwpx3yIjW"
3,2022-05-25 16:37:08+00:00,1529501833105838080,"@cartoonistbala இலங்கையை விட பணமதிப்பு குறைவான நாடுகள்
#SriLanka #srilankatoday #ஶ்ரீலங்கா #srilankadaily… https://t.co/bUc5rZvHRg"
4,2022-05-25 16:36:56+00:00,1529501783785369602,"@sunnewstamil இலங்கையை விட பணமதிப்பு குறைவான நாடுகள்
#SriLanka #srilankatoday #ஶ்ரீலங்கா #srilankadaily… https://t.co/s05ETTER1O"
5,2022-05-25 16:36:27+00:00,1529501661513011200,"@savukku @galattadotcom இலங்கையை விட பணமதிப்பு குறைவான நாடுகள்
#SriLanka #srilankatoday #ஶ்ரீலங்கா #srilankadaily… https://t.co/cmo24ir1sp"
6,2022-05-25 16:35:52+00:00,1529501515198906368,"@TamilTheHindu இலங்கையை விட பணமதிப்பு குறைவான நாடுகள்
#SriLanka #srilankatoday #ஶ்ரீலங்கா #srilankadaily… https://t.co/iYPdanDFXk"
7,2022-05-25 16:35:40+00:00,1529501463910969344,"@news7tamil @annamalai_k இலங்கையை விட பணமதிப்பு குறைவான நாடுகள்
#SriLanka #srilankatoday #ஶ்ரீலங்கா #srilankadaily… https://t.co/8m0ID56ldw"
8,2022-05-25 16:35:35+00:00,1529501441249148928,"அதிவேக நெடுஞ்சாலையிலும் அதிகரித்தது பேருந்து கட்டணம்
#SriLanka #LocalNews #Trending #Thamilan #ThamilanNews… https://t.co/0S1meL4jXM"
9,2022-05-25 16:35:17+00:00,1529501367408427010,"@shibin_twitz இலங்கையை விட பணமதிப்பு குறைவான நாடுகள்
#SriLanka #srilankatoday #ஶ்ரீலங்கா #srilankadaily… https://t.co/2a8qE5m9Sh"
10,2022-05-25 16:35:00+00:00,1529501295023116289,"@annamalai_k @conscious_50 @vikatan @MaridhasAnswers இலங்கையை விட பணமதிப்பு குறைவான நாடுகள்
#SriLanka… https://t.co/x8GyYcWjVt"
11,2022-05-25 16:34:46+00:00,1529501236655169536,"@savukku @conscious_50 @mkstalin இலங்கையை விட பணமதிப்பு குறைவான நாடுகள்
#SriLanka #srilankatoday #ஶ்ரீலங்கா… https://t.co/V2USaKud7T"
12,2022-05-25 16:34:44+00:00,1529501227532185600,RT @polimernews: #JUSTIN || இலங்கைக்கு நிதியுதவி வழங்க திட்டமில்லை | #Srilanka |#Provide | #FinancialAssistance | #Economic | #WorldBank |…
13,2022-05-25 16:34:26+00:00,1529501153700233217,"@YuvarajPollachi @conscious_50 @annamalai_k இலங்கையை விட பணமதிப்பு குறைவான நாடுகள்
#SriLanka #srilankatoday… https://t.co/ip9P21uc6z"
14,2022-05-25 16:34:20+00:00,1529501129876324352,"நீதிமன்ற உத்தரவை  மீறினார் மஹிந்த
#Srilanka #lka #tamilnews #SriLankaCrisis #SriLankaProtests #ProtestLK #court… https://t.co/rPMQligF2K"
15,2022-05-25 16:34:02+00:00,1529501052739141632,"@sansbarrier இலங்கையை விட பணமதிப்பு குறைவான நாடுகள்
#SriLanka #srilankatoday #ஶ்ரீலங்கா #srilankadaily… https://t.co/bcXzdAlzqk"
16,2022-05-25 16:33:51+00:00,1529501007331598336,"@giriS08907962 @conscious_50 இலங்கையை விட பணமதிப்பு குறைவான நாடுகள்
#SriLanka #srilankatoday #ஶ்ரீலங்கா… https://t.co/Gaqtg7pVDZ"
17,2022-05-25 16:33:01+00:00,1529500796269871116,"O/L முடிந்ததும் பஸ் சேவை முடங்கும் 
#Srilanka #lka #tamilnews #fuel #pricehike #FuelCrisisLK #private #bus
https://t.co/LPNef3wcCH"
18,2022-05-25 16:32:08+00:00,1529500573909008386,"@PTTVOnlineNews இலங்கையை விட பணமதிப்பு குறைவான நாடுகள்
#SriLanka #srilankatoday #ஶ்ரீலங்கா #srilankadaily… https://t.co/3q3B2JbvHd"
19,2022-05-25 16:32:00+00:00,1529500539528318976,RT @polimernews: #JUSTIN || அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் | #AirPorts | #Close | #Fuel | #SriLanka | https://t.co/CKGwVurgWm…
20,2022-05-25 16:31:51+00:00,1529500503327264768,"@MaridhasAnswers @conscious_50 இலங்கையை விட பணமதிப்பு குறைவான நாடுகள்
#SriLanka #srilankatoday #ஶ்ரீலங்கா… https://t.co/Jch1qa8iYO"
21,2022-05-25 16:29:29+00:00,1529499906217750528,RT @polimernews: #JUSTIN || இலங்கைக்கு நிதியுதவி வழங்க திட்டமில்லை | #Srilanka |#Provide | #FinancialAssistance | #Economic | #WorldBank |…
22,2022-05-25 16:28:12+00:00,1529499586485944320,"இலங்கை-பங்களாதேஷ் மூன்றாம் நாள் ஆட்டம் நிறைவு
#SriLanka #LocalNews #Trending #Thamilan #ThamilanNews #LatestNews… https://t.co/YFGLnNwKiT"
23,2022-05-25 16:26:34+00:00,1529499173409632257,"RT @velichamtvtamil: அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் 
 #AirPorts | #Close | #Fuel | #SriLanka https://t.co/sSwp6hLHPi"
24,2022-05-25 16:12:15+00:00,1529495572633247744,"நீதிமன்றம் உத்தரவிட்டும் இதுவரை கடவுச்சீட்டை கையளிக்காத முன்னாள் பிரதமர் மஹிந்த

https://t.co/DkUrquXABr 

#lka #Srilanka"
25,2022-05-25 16:11:47+00:00,1529495453586231302,"இது இப்ப ரொம்ப முக்கியம் 🙄🙄

#SLnews #SriLanka #lka  #Protest #ProtestLK #MynaGoGama  #GotaGoGama #GoHomeGota… https://t.co/2WZel3hL2q"
26,2022-05-25 15:59:42+00:00,1529492411663413250,RT @polimernews: #JUSTIN || அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் | #AirPorts | #Close | #Fuel | #SriLanka | https://t.co/CKGwVurgWm…
27,2022-05-25 15:56:35+00:00,1529491629006106627,"பெற்றோர் பெற்றோராக இருங்கள், ஒருபோதும்  நண்பராகாதீர்கள்…!! 
https://t.co/R108rahfrQ #iVinsTamil #Srilanka… https://t.co/rloaH6fOUy"
28,2022-05-25 15:56:28+00:00,1529491600941928449,"இந்தியாவின் உதவி – யாழிற்கு 20 ஆயிரம் அரிசி பொதிகளும் 7500 கிலோ பால் மாவும்!
| விவரம்: - | https://t.co/Abyyffqn5r… https://t.co/hcmvM12qEK"
29,2022-05-25 15:56:28+00:00,1529491597620035588,"நாடு திரும்பிய மகிந்தவின் புதல்வர்!
| விவரம்: - | https://t.co/37IT88dOYl
#Lanka #lka #Tamil #YarlVoice #Trending #SriLanka"
30,2022-05-25 15:55:10+00:00,1529491272201048064,RT @priyatharshan1: தமிழக முதல்வர் மு.க ஸ்டாலினால் இலங்கைக்கு அனுப்பி வைக்கப்பட்ட  நிவாரணப் பொருட்கள்  இன்று முதல் கட்டமாக மலையகத்திற்கு அ…
31,2022-05-25 15:53:03+00:00,1529490740803678209,RT @virakesari_lk: தமிழக முதல்வர் மு.க ஸ்டாலினினால் இலங்கைக்கு அனுப்பி வைக்கப்பட்ட  நிவாரணப் பொருட்கள்  இன்று முதல் கட்டமாக மலையகத்திற்கு…
32,2022-05-25 15:35:20+00:00,1529486282732314626,"மே 9 வன்முறை: 1,808 பேர் கைது 
#Srilanka #lka #tamilnews #SriLankaCrisis #SriLankaProtests #ProtestLK #arrested   
https://t.co/EyGkATf6VP"
33,2022-05-25 15:33:34+00:00,1529485838064750594,"தளர்த்தப்பட்டது ரிஷாத்தின் வெளிநாட்டு பயணத் தடை

https://t.co/HGmHE2ZVaU
#lka #Srilanka"
34,2022-05-25 15:32:31+00:00,1529485572569550848,கொழும்பு நிசாமியா ஹோட்டலில் எலி விவகாரம் - தீவிர விசாரணை #lka #Srilanka #nizamiya https://t.co/3WR5UrWuLc
35,2022-05-25 15:27:12+00:00,1529484233521381376,RT @polimernews: #JUSTIN || அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் | #AirPorts | #Close | #Fuel | #SriLanka | https://t.co/CKGwVurgWm…
36,2022-05-25 15:24:49+00:00,1529483635312959488,"ICCWC: இந்தியா, நியூஸி., பங்களாதேஷ், மே. தீவுகளை சொந்த மண்ணில் இலங்கை எதிர்த்தாடும்
https://t.co/mzIg2QYXyY… https://t.co/ebdr01l7L0"
37,2022-05-25 15:12:59+00:00,1529480656673476613,"யாழில் பெற்றோல் விநியோகம்-வெளியானது விபரம்

#Jaffna #SriLanka #SriLankaFuelCrisis  #ibctamil   

https://t.co/AeeDvzTpSx"
38,2022-05-25 15:11:26+00:00,1529480267294908416,RT @vathees: ராஜபக்‌ஷ குடும்பம் தமது அரசியல் எதிர்காலத்தை தாமே புதைகுழுக்குள் தள்ளும் வேலையினை கனகட்சிதமாக மேற்கொண்டுள்ளனர். இவர்களுக்கு ஆத…
39,2022-05-25 15:09:18+00:00,1529479728591040512,RT @polimernews: #JUSTIN || இலங்கைக்கு நிதியுதவி வழங்க திட்டமில்லை | #Srilanka |#Provide | #FinancialAssistance | #Economic | #WorldBank |…
40,2022-05-25 15:07:59+00:00,1529479398096871426,RT @virakesari_lk: தமிழக முதல்வர் மு.க ஸ்டாலினினால் இலங்கைக்கு அனுப்பி வைக்கப்பட்ட  நிவாரணப் பொருட்கள்  இன்று முதல் கட்டமாக மலையகத்திற்கு…
41,2022-05-25 15:00:10+00:00,1529477429881888774,"சுசான் வாக் மற்றும் சஜித் பிரேமதாஸ சந்திப்பு
https://t.co/2DzyoWxITo
#Dailyceylon #lka #SriLanka https://t.co/LaicfNYLAo"
42,2022-05-25 14:57:57+00:00,1529476873318592512,RT @polimernews: #JUSTIN || அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் | #AirPorts | #Close | #Fuel | #SriLanka | https://t.co/CKGwVurgWm…
43,2022-05-25 14:55:07+00:00,1529476160991526912,RT @polimernews: #JUSTIN || இலங்கையில் 1 லிட்டர் பெட்ரோல் ரூ.420க்கு விற்பனை | #Srilanka | #Petrol | #Price | #Diesel | https://t.co/CKGwVu…
44,2022-05-25 14:49:59+00:00,1529474870115020801,தமிழக முதல்வர் மு.க ஸ்டாலினினால் இலங்கைக்கு அனுப்பி வைக்கப்பட்ட  நிவாரணப் பொருட்கள்  இன்று முதல் கட்டமாக மலையகத்தி… https://t.co/H6jkzrfoGK
45,2022-05-25 14:49:08+00:00,1529474653227364357,"புதிய அரசாங்கம் பதவியேற்று இரண்டு வாரங்கள் கடந்த போதிலும் உறுதியான எதுவும் மாறவில்லை
https://t.co/UVlTfZ1J4Z… https://t.co/YKOTGJjLU6"
46,2022-05-25 14:43:35+00:00,1529473256977309700,தமிழக முதல்வர் மு.க ஸ்டாலினால் இலங்கைக்கு அனுப்பி வைக்கப்பட்ட  நிவாரணப் பொருட்கள்  இன்று முதல் கட்டமாக மலையகத்திற்… https://t.co/Obw4G9T18Q
47,2022-05-25 14:39:58+00:00,1529472346251309057,"இந்தியாவிலிருந்து 25 தொன் அளவிலான மருந்து வகைகள் நன்கொடை
https://t.co/lik9ym1gu7
#Dailyceylon #lka #SriLanka https://t.co/wI9gE8C8vJ"
48,2022-05-25 14:37:08+00:00,1529471633458888711,"இலவசங்கள் தொடர்ந்தால் இலங்கை நிலைதான் நமக்கும்- பிரேமலதா #Srilanka #PremalathaVijayakanth #Ariyalur
https://t.co/OO3U81sUpp"
49,2022-05-25 14:26:59+00:00,1529469078812758016,"யாழில் இனி பங்கீட்டு அட்டைக்கு தான் எரிவாயு..!!!     
#LKA #SriLanka #Jaffna
https://t.co/GJqk1yJVnX"
50,2022-05-25 14:21:36+00:00,1529467725239791616,"மீள் திருத்த பெறுபேறுகள் வெளியாகின
#Srilanka #lka #tamilnews #O/L #recorrection #results #released https://t.co/VKzvf7ItEL"
51,2022-05-25 14:17:17+00:00,1529466639296565249,"நாளைய மின்வெட்டு விவரம் வெளியீடு..!!! 
#LKA #SriLanka #Jaffna
https://t.co/sh5zu6kvD3"
52,2022-05-25 14:16:20+00:00,1529466398774206464,RT @polimernews: #JUSTIN || இலங்கையில் 1 லிட்டர் பெட்ரோல் ரூ.420க்கு விற்பனை | #Srilanka | #Petrol | #Price | #Diesel | https://t.co/CKGwVu…
53,2022-05-25 14:13:38+00:00,1529465719146000384,RT @polimernews: #JUSTIN || அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் | #AirPorts | #Close | #Fuel | #SriLanka | https://t.co/CKGwVurgWm…
54,2022-05-25 14:05:10+00:00,1529463589010132992,"2020ஆம் ஆண்டுக்கான சாதாரண தரப் பரீட்சை மீள் திருத்தப் பெறுபேறுகள் வெளியாகின
https://t.co/Uh91hLGfvr
#Dailyceylon… https://t.co/VADewqmlH7"
55,2022-05-25 14:05:10+00:00,1529463587869036545,RT @polimernews: #JUSTIN || இலங்கையில் 1 லிட்டர் பெட்ரோல் ரூ.420க்கு விற்பனை | #Srilanka | #Petrol | #Price | #Diesel | https://t.co/CKGwVu…
56,2022-05-25 14:05:04+00:00,1529463565035663361,நிதி அமைச்சர் பொறுப்பையும் ஏற்றுக்கொண்ட ரணில் விக்ரமசிங்க.. “நிலைமை மாறணும்னா நானே மந்திரி ஆகணும்”… https://t.co/WAgPw4zCsu
57,2022-05-25 14:01:21+00:00,1529462627876818945,"RT @velichamtvtamil: அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் 
 #AirPorts | #Close | #Fuel | #SriLanka https://t.co/sSwp6hLHPi"
58,2022-05-25 14:00:50+00:00,1529462498709020672,"RT @virakesari_lk: வரிசையில் காத்திருக்க வேண்டாம் : நாளையும் எரிவாயு சிலிண்டர் விநியோகிக்கப்படமாட்டாது.
- லிட்ரோ நிறுவனம் #lka #SriLanka"
59,2022-05-25 14:00:46+00:00,1529462484196724737,RT @virakesari_lk: அரச பணியாளர்களை பணிக்கு அழைப்பது தொடர்பில் சுற்றறிக்கை வெளியீடு  #lka #Srilanka https://t.co/EOOmA2ZiEl
60,2022-05-25 13:59:42+00:00,1529462212758097924,RT @polimernews: #JUSTIN || இலங்கைக்கு நிதியுதவி வழங்க திட்டமில்லை | #Srilanka |#Provide | #FinancialAssistance | #Economic | #WorldBank |…
61,2022-05-25 13:56:52+00:00,1529461499516792832,"RT @news7tamil: ""இலவசங்கள் தொடர்ந்தால் இலங்கையின் நிலைதான்”

https://t.co/WciCN2SQmv | #DMDK | #Srilanka | #PremalathaVijayakanth | #Employ…"
62,2022-05-25 13:56:49+00:00,1529461486896152578,"விமான நிலையங்களை மூடும் நிலை!! 
https://t.co/WbaYDRSE1c #iVinsTamil #Srilanka #Tamilnews #lankatamil #jaffna… https://t.co/PGRrXuGf0P"
63,2022-05-25 13:56:43+00:00,1529461461147328512,"விசேட சுற்றுநிருபம் வெளியானது!! 
https://t.co/Mw2xlC8irn #iVinsTamil #Srilanka #Tamilnews #lankatamil #jaffna… https://t.co/YaVYvgUnvo"
64,2022-05-25 13:56:39+00:00,1529461445523832832,"அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் 
 #AirPorts | #Close | #Fuel | #SriLanka https://t.co/sSwp6hLHPi"
65,2022-05-25 13:54:30+00:00,1529460903829155840,RT @polimernews: #JUSTIN || அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் | #AirPorts | #Close | #Fuel | #SriLanka | https://t.co/CKGwVurgWm…
66,2022-05-25 13:53:32+00:00,1529460662623141888,"ஹரீன், மனுஷவை நீக்க நடவடிக்கை
#Srilanka #lka #tamilnews #ministers #harin #manusha #SJB https://t.co/VYZfd4hzdJ"
67,2022-05-25 13:49:51+00:00,1529459734129958915,RT @polimernews: #JUSTIN || அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் | #AirPorts | #Close | #Fuel | #SriLanka | https://t.co/CKGwVurgWm…
68,2022-05-25 13:43:39+00:00,1529458176340267008,"RT @metronews_lk: ஒக்டேன் 95, சுப்பர் டீசல் விலைகளின் அதிகரிப்பு தொடர்பில் விசாரணை என்கிறார் துறைசார் அமைச்சர்! 
#Kanchanawijayasekara,  #இ…"
69,2022-05-25 13:43:37+00:00,1529458165527367681,"உடையும் பழைய கணக்கு... இலங்கையில் இந்தியா..| பாண்டே நேர்காணல் | Srilanka | India | MODI

Watch---&gt;&gt;… https://t.co/LwLPHoF1dA"
70,2022-05-25 13:43:35+00:00,1529458156278951938,"RT @metronews_lk: மெத்யூஸ், தனஞ்சய அரைச் சதங்கள்; தொடர்மழையால்  ஆட்டம்   4 மணி நேரம் தடைப்பட்டது
https://t.co/rVK8hnWNIz
#ICCWTC #cricket #…"
71,2022-05-25 13:43:29+00:00,1529458131029266432,"RT @metronews_lk: தட்டுப்பாடு நிலவும் மருந்துகள் தொடர்பில் துரிதமாக அறிக்கையை சமர்ப்பிக்க பிரதமர் ஆலோசனை! #Medical, #RanilWickremesinghe, #…"
72,2022-05-25 13:43:25+00:00,1529458115552288769,RT @metronews_lk: அரச ஊழியர்களை கடமைக்கு அழைப்பது தொடர்பான பொதுநிர்வாக அமைச்சு செயலாளரின் சுற்றுநிருபம் வெளியாகியது https://t.co/RtBilorvzV…
73,2022-05-25 13:43:22+00:00,1529458102063333376,"RT @metronews_lk: 99 சத வீதமான தரமற்ற மருந்துகள் நோயாளர்களுக்கு விநியோகம்! அரசாங்க கணக்கு பற்றிய குழு (COPA) அறிக்கை #COPA, #medicines, #இல…"
74,2022-05-25 13:43:18+00:00,1529458088389926913,"RT @metronews_lk: பிரதமராக பதவியேற்க தற்போதும் தான் தயார் என்கிறார் சஜித் பிரேமதாச!  #SajithPremadasa, #இலங்கை #மெட்ரோநியூஸ் #Newslk #metro…"
75,2022-05-25 13:38:20+00:00,1529456837459861504,"மே 26 மின்வெட்டு : 2 மணித்தியாலம் 10 நிமிடங்கள்

ABCDEFGHIJKL | PQRSTUVW : 
 - பி.ப. 12.00 - பி.ப. 6.30 வரை 2 மணித்… https://t.co/ntOc6s8pUU"
76,2022-05-25 13:33:44+00:00,1529455680301993985,"RT @imjvithu: ஸ்ரீலங்கன் எயார்லைன்ஸ் விமானங்கள்  இந்தியா, டுபாய், சிங்கப்பூரில் உள்ள விமான நிலையங்களில் எரிபொருளை நிரப்புவதாக தகவல்

#lka #…"
77,2022-05-25 13:32:31+00:00,1529455373400571904,"RT @news7tamil: ""இலவசங்கள் தொடர்ந்தால் இலங்கையின் நிலைதான்”

https://t.co/WciCN2SQmv | #DMDK | #Srilanka | #PremalathaVijayakanth | #Employ…"
78,2022-05-25 13:31:25+00:00,1529455097830334466,நாளை (26) மற்றும் நாளை மறுதினம் (27) இரண்டு மணித்தியாலங்களும் 10 நிமிடங்களும் மின்வெட்டை அமுல்படுத்த பொதுப் பயன்பா… https://t.co/SkbHNbfDI0
79,2022-05-25 13:30:44+00:00,1529454923288457216,"RT @imjvithu: ஸ்ரீலங்கன் எயார்லைன்ஸ் விமானங்கள்  இந்தியா, டுபாய், சிங்கப்பூரில் உள்ள விமான நிலையங்களில் எரிபொருளை நிரப்புவதாக தகவல்

#lka #…"
80,2022-05-25 13:30:30+00:00,1529454863901286400,"RT @behindwoods: இலங்கை வரலாற்றுலயே இவ்வளவு ரூபாய்க்கு பெட்ரோல் விற்பனையானது கிடையாது..நள்ளிரவு முதல் அமலுக்கு வந்த விலை உயர்வு..!

https:/…"
81,2022-05-25 13:23:53+00:00,1529453201241546752,"#SriLanka

சனத் மற்றும் மிலான் உட்பட 6 சந்தேகநபர் ஜூன் 01 வரை விளக்கமறியல்
விரிவான செய்திகளுக்கு:-… https://t.co/FBZPNJ7VUG"
82,2022-05-25 13:22:13+00:00,1529452779495837703,RT @polimernews: #JUSTIN || இலங்கையில் 1 லிட்டர் பெட்ரோல் ரூ.420க்கு விற்பனை | #Srilanka | #Petrol | #Price | #Diesel | https://t.co/CKGwVu…
83,2022-05-25 13:21:21+00:00,1529452561199079424,RT @polimernews: #JUSTIN || அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் | #AirPorts | #Close | #Fuel | #SriLanka | https://t.co/CKGwVurgWm…
84,2022-05-25 13:19:12+00:00,1529452022130515969,"ஸ்ரீலங்கன் எயார்லைன்ஸ் விமானங்கள்  இந்தியா, டுபாய், சிங்கப்பூரில் உள்ள விமான நிலையங்களில் எரிபொருளை நிரப்புவதாக தகவ… https://t.co/65EvJWvOQD"
85,2022-05-25 13:16:12+00:00,1529451268493946881,இலங்கை வரலாற்றுலயே இவ்வளவு ரூபாய்க்கு பெட்ரோல் விற்பனையானது கிடையாது..நள்ளிரவு முதல் அமலுக்கு வந்த விலை உயர்வு..!… https://t.co/08DU58r9lH
86,2022-05-25 13:15:22+00:00,1529451059114037251,"மறு அறிவித்தல் வரை குறைந்தபட்ச ஊழியர்கள் கடமைக்கு

- பொதுநிர்வாக அமைச்சினால் சுற்றறிக்கை

#EssentialStaff… https://t.co/wJnteJwzoI"
87,2022-05-25 13:11:28+00:00,1529450076988383241,அரச பணியாளர்களை பணிக்கு அழைப்பது தொடர்பில் சுற்றறிக்கை வெளியீடு  #lka #Srilanka https://t.co/EOOmA2ZiEl
88,2022-05-25 13:11:03+00:00,1529449968926433283,RT @polimernews: #JUSTIN || அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் | #AirPorts | #Close | #Fuel | #SriLanka | https://t.co/CKGwVurgWm…
89,2022-05-25 13:08:31+00:00,1529449333648654337,"ஒக்டேன் 95, சுப்பர் டீசல் விலைகளின் அதிகரிப்பு தொடர்பில் விசாரணை என்கிறார் துறைசார் அமைச்சர்!… https://t.co/9YDq0LnXhH"
90,2022-05-25 13:08:24+00:00,1529449305207353344,"மெத்யூஸ், தனஞ்சய அரைச் சதங்கள்; தொடர்மழையால்  ஆட்டம்   4 மணி நேரம் தடைப்பட்டது
https://t.co/rVK8hnWNIz
#ICCWTC… https://t.co/ECzB96uUAd"
91,2022-05-25 13:07:04+00:00,1529448969696608258,#JUSTIN || அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் | #AirPorts | #Close | #Fuel | #SriLanka | #Ihrc_News https://t.co/LObvvhtWqc
92,2022-05-25 13:07:00+00:00,1529448953015439362,"RT @news7tamil: #JustIn 

இலங்கைக்கான 2ம் கட்ட நிவாரண பொருட்களை தூத்துக்குடி துறைமுகத்திலிருந்து ஜூன் 5ம் தேதி அனுப்ப திட்டம்

https://t.co…"
93,2022-05-25 13:05:28+00:00,1529448565210218497,"சட்டமா அதிபரிடம்  சீ.ஐ.டி ஆலோசனை
#Srilanka #lka #tamilnews #CID #seeks #AG #advice  https://t.co/EroEqlsEEk"
94,2022-05-25 13:03:23+00:00,1529448041899786240,RT @polimernews: #JUSTIN || அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் | #AirPorts | #Close | #Fuel | #SriLanka | https://t.co/CKGwVurgWm…
95,2022-05-25 12:57:18+00:00,1529446511389872129,"அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் !!
#srilanka #airplane #airport #fuelstock #dailynews #news… https://t.co/zrv21keBHt"
96,2022-05-25 12:56:37+00:00,1529446338592653312,"சிற்றுண்டி விலைகள் மேலும் அதிகரிப்பு!! 
https://t.co/iGZUuujwKV #iVinsTamil #Srilanka #Tamilnews #lankatamil… https://t.co/4YcSXwG5G8"
97,2022-05-25 12:56:31+00:00,1529446314710294530,"நாடாளுமன்ற உறுப்பினர்களின் விளக்கமறியல் நீடிப்பு!! 
https://t.co/fDDVQWLHVg #iVinsTamil #Srilanka #Tamilnews… https://t.co/siLGm3vups"
98,2022-05-25 12:56:23+00:00,1529446279683706880,"RT @TNMedia24: தமிழர்களைக் காக்க அனைவரும் ஓரணியில் திரள வேண்டும் - சிவாஜிலிங்கம். Ex MP, இலங்கை.
#Sivajilingam | #Velupillai_Prabhakaran #B…"
99,2022-05-25 12:56:18+00:00,1529446257869000705,"தமிழர்களைக் காக்க அனைவரும் ஓரணியில் திரள வேண்டும் - சிவாஜிலிங்கம். Ex MP, இலங்கை.
#Sivajilingam |… https://t.co/peDOpHf2Xw"
100,2022-05-25 12:54:58+00:00,1529445925327978496,"தற்போது 76 அத்தியாவசிய மருந்துப் பொருட்களுக்கு தட்டுப்பாடு
https://t.co/GiOYk7mpNG
#Dailyceylon #lka #SriLanka https://t.co/P3k8pDhC8t"
101,2022-05-25 12:52:26+00:00,1529445286602362885,RT @polimernews: #JUSTIN || அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் | #AirPorts | #Close | #Fuel | #SriLanka | https://t.co/CKGwVurgWm…
102,2022-05-25 12:51:40+00:00,1529445094226415616,"வரிசையில் காத்திருக்க வேண்டாம் : நாளையும் எரிவாயு சிலிண்டர் விநியோகிக்கப்படமாட்டாது.
- லிட்ரோ நிறுவனம் #lka #SriLanka"
103,2022-05-25 12:45:12+00:00,1529443467255894016,RT @polimernews: #JUSTIN || அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் | #AirPorts | #Close | #Fuel | #SriLanka | https://t.co/CKGwVurgWm…
104,2022-05-25 12:45:06+00:00,1529443442094489608,"பிரான்ஸ் நாளை வழங்கும் மருந்துகள் மூலம் 90 நாட்கள் சத்திரசிகிச்சை மேற்கொள்ளலாம்

- பற்றாக்குறையான மருந்துகள் பட்டிய… https://t.co/P8PrTppjH8"
105,2022-05-25 12:41:49+00:00,1529442612448403458,"RT @imjvithu: அத்தியாவசிய ஊழியர்களை மட்டுமே கடமைக்கு அழைக்க நிறுவன தலைவர்களுக்கு அதிகாரம் வழங்கி சுற்றறிக்கை வெளியிடப்பட்டுள்ளது

#lka #Sri…"
106,2022-05-25 12:41:12+00:00,1529442460887560192,"நாளை (26) முதல் மறு அறிவித்தல் வரை, அனைத்து அரச நிறுவனங்களிலும் அத்தியாவசிய ஊழியர்களை மாத்திரம் கடமைக்கு அழைப்பது… https://t.co/NMQqOejfeH"
107,2022-05-25 12:39:37+00:00,1529442060041740289,RT @VasanthamFM: சுகாதார துறைக்கு அத்தியாவசிய மருந்துகளை கொள்வனவு செய்வதற்கு இலங்கை கிரிக்கெட் நிறுவனம் இரண்டு மில்லியன் அமெரிக்க டொலர்களை…
108,2022-05-25 12:38:43+00:00,1529441833553899520,#JUSTIN || அனைத்து விமான நிலையங்களும் மூடப்படும் அபாயம் | #AirPorts | #Close | #Fuel | #SriLanka |… https://t.co/KM72eBIOTo
109,2022-05-25 12:33:52+00:00,1529440612231319552,சுகாதார துறைக்கு அத்தியாவசிய மருந்துகளை கொள்வனவு செய்வதற்கு இலங்கை கிரிக்கெட் நிறுவனம் இரண்டு மில்லியன் அமெரிக்க டொ… https://t.co/pRww0zEFsp
110,2022-05-25 12:33:39+00:00,1529440559324184576,"சமாதானத்தை கட்டியெழுப்பும்  தலைமுறை நாங்கள், வன்முறையின்றி இந்த நாட்டைக் கட்டியெழுப்புவோம்.
#Peace #Liberty #Unity… https://t.co/g5IbEfvkWY"
111,2022-05-25 12:32:10+00:00,1529440187155025926,"RT @thisisparthiban: வடக்கு, கிழக்கில் காணாமல் ஆக்கப்பட்ட உறவுகளை தேடியலைந்தவர்களில் 115 பேர் நோயால் பீடிக்கப்பட்டு உயிரிழந்துள்ளனர். வவுனி…"
